,Day,Ticker,VaR,ES,Actual_Loss,Is VaR good,Is ES good
0,2018-12-31,ORCL,-0.048390628421283166,-0.13635306355441423,0.007228371357578478,True,True
1,2018-12-28,ORCL,-0.048390628421283166,-0.13635306355441423,-0.00315244314343599,True,True
2,2018-12-27,ORCL,-0.048390628421283166,-0.13635306355441423,0.008401453224341493,True,True
3,2018-12-26,ORCL,-0.048390628421283166,-0.13635306355441423,0.04459203036053139,True,True
4,2018-12-24,ORCL,-0.048390628421283166,-0.13635306355441423,-0.02991256327657621,True,True
5,2018-12-21,ORCL,-0.0425752855659397,-0.13635306355441423,-0.048390628421283166,False,True
6,2018-12-20,ORCL,-0.0425752855659397,-0.13635306355441423,-0.004360148245040274,True,True
7,2018-12-19,ORCL,-0.0425752855659397,-0.13635306355441423,0.013030035335688916,True,True
8,2018-12-18,ORCL,-0.0425752855659397,-0.13635306355441423,0.0026572187776794376,True,True
9,2018-12-17,ORCL,-0.0425752855659397,-0.13635306355441423,-0.018687527162103534,True,True
10,2018-12-14,ORCL,-0.0425752855659397,-0.13635306355441423,-0.013504823151125334,True,True
11,2018-12-13,ORCL,-0.0425752855659397,-0.13635306355441423,-0.0017119623368285763,True,True
12,2018-12-12,ORCL,-0.0425752855659397,-0.13635306355441423,0.01852659110723609,True,True
13,2018-12-11,ORCL,-0.0425752855659397,-0.13635306355441423,-0.0045563028856585586,True,True
14,2018-12-10,ORCL,-0.0425752855659397,-0.13635306355441423,0.014527845036319764,True,True
15,2018-12-07,ORCL,-0.0425752855659397,-0.13635306355441423,-0.014533622559652959,True,True
16,2018-12-06,ORCL,-0.04151813797441806,-0.13635306355441423,-0.0425752855659397,False,True
17,2018-12-04,ORCL,-0.04151813797441806,-0.13635306355441423,-0.021540337329811088,True,True
18,2018-12-03,ORCL,-0.04151813797441806,-0.13635306355441423,0.0218023255813955,True,True
19,2018-11-30,ORCL,-0.04151813797441806,-0.13635306355441423,0.017966603255125557,True,True
20,2018-11-29,ORCL,-0.04151813797441806,-0.13635306355441423,-0.005883588989283539,True,True
21,2018-11-28,ORCL,-0.04151813797441806,-0.13635306355441423,0.015795090715048143,True,True
22,2018-11-27,ORCL,-0.04151813797441806,-0.13635306355441423,-0.016995383969785838,True,True
23,2018-11-26,ORCL,-0.04151813797441806,-0.13635306355441423,-0.00914760914760926,True,True
24,2018-11-23,ORCL,-0.04151813797441806,-0.13635306355441423,0.0016659725114536172,True,True
25,2018-11-21,ORCL,-0.04151813797441806,-0.13635306355441423,0.0060758432851457655,True,True
26,2018-11-20,ORCL,-0.04151813797441806,-0.13635306355441423,-0.024724152022885137,True,True
27,2018-11-19,ORCL,-0.04151813797441806,-0.13635306355441423,-0.03165809259992092,True,True
28,2018-11-16,ORCL,-0.04151813797441806,-0.13635306355441423,0.01079999999999992,True,True
29,2018-11-15,ORCL,-0.04151813797441806,-0.13635306355441423,0.036484245439469376,True,True
30,2018-11-14,ORCL,-0.04151813797441806,-0.13635306355441423,-0.013496932515337345,True,True
31,2018-11-13,ORCL,-0.04151813797441806,-0.13635306355441423,0.005965850648014692,True,True
32,2018-11-12,ORCL,-0.04151813797441806,-0.13635306355441423,-0.0274109643857543,True,True
33,2018-11-09,ORCL,-0.04151813797441806,-0.13635306355441423,0.0034129692832762792,True,True
34,2018-11-08,ORCL,-0.04151813797441806,-0.13635306355441423,0.0034246575342467,True,True
35,2018-11-07,ORCL,-0.04151813797441806,-0.13635306355441423,0.020559210526315708,True,True
36,2018-11-06,ORCL,-0.04151813797441806,-0.13635306355441423,0.004751084486676493,True,True
37,2018-11-05,ORCL,-0.04151813797441806,-0.13635306355441423,0.003732116939664021,True,True
38,2018-11-02,ORCL,-0.04151813797441806,-0.13635306355441423,0.005001041883725632,True,True
39,2018-11-01,ORCL,-0.04151813797441806,-0.13635306355441423,-0.005182421227197365,True,True
40,2018-10-31,ORCL,-0.04151813797441806,-0.13635306355441423,0.005628517823639934,True,True
41,2018-10-30,ORCL,-0.04151813797441806,-0.13635306355441423,0.032945736434108586,True,True
42,2018-10-29,ORCL,-0.04151813797441806,-0.13635306355441423,-0.006205863471003603,True,True
43,2018-10-26,ORCL,-0.04151813797441806,-0.13635306355441423,-0.01351066075575258,True,True
44,2018-10-25,ORCL,-0.04151813797441806,-0.13635306355441423,0.025768731052403515,True,True
45,2018-10-24,ORCL,-0.04151813797441806,-0.13635306355441423,-0.025738396624472526,True,True
46,2018-10-23,ORCL,-0.04151813797441806,-0.13635306355441423,0.001055966209081216,True,True
47,2018-10-22,ORCL,-0.04151813797441806,-0.13635306355441423,0.007446808510638281,True,True
48,2018-10-19,ORCL,-0.04151813797441806,-0.13635306355441423,0.004488138491130611,True,True
49,2018-10-18,ORCL,-0.04151813797441806,-0.13635306355441423,-0.010154431986460821,True,True
50,2018-10-17,ORCL,-0.04151813797441806,-0.13635306355441423,-0.007558261599831972,True,True
51,2018-10-16,ORCL,-0.04151813797441806,-0.13635306355441423,0.023420713364847412,True,True
52,2018-10-15,ORCL,-0.04151813797441806,-0.13635306355441423,-0.0015018236429951148,True,True
53,2018-10-12,ORCL,-0.04151813797441806,-0.13635306355441423,0.012820512820512775,True,True
54,2018-10-11,ORCL,-0.04151813797441806,-0.13635306355441423,-0.013081707055543679,True,True
55,2018-10-10,ORCL,-0.04151813797441806,-0.13635306355441423,-0.029956313709174065,True,True
56,2018-10-09,ORCL,-0.04151813797441806,-0.13635306355441423,-0.009886714727085466,True,True
57,2018-10-08,ORCL,-0.04151813797441806,-0.13635306355441423,0.00020601565718991743,True,True
58,2018-10-05,ORCL,-0.04151813797441806,-0.13635306355441423,-0.002466091245376001,True,True
59,2018-10-04,ORCL,-0.04151813797441806,-0.13635306355441423,-0.005721291377196569,True,True
60,2018-10-03,ORCL,-0.04151813797441806,-0.13635306355441423,-0.00951224448492205,True,True
61,2018-10-02,ORCL,-0.04151813797441806,-0.13635306355441423,-0.030225711481845052,True,True
62,2018-10-01,ORCL,-0.04151813797441806,-0.13635306355441423,0.004534700315457441,True,True
63,2018-09-28,ORCL,-0.04151813797441806,-0.13635306355441423,-0.0025565388397247313,True,True
64,2018-09-27,ORCL,-0.04151813797441806,-0.13635306355441423,0.0011813349084466296,True,True
65,2018-09-26,ORCL,-0.04151813797441806,-0.13635306355441423,-0.001572636131315086,True,True
66,2018-09-25,ORCL,-0.04151813797441806,-0.13635306355441423,0.009325396825396792,True,True
67,2018-09-24,ORCL,-0.04151813797441806,-0.13635306355441423,0.0027855153203342198,True,True
68,2018-09-21,ORCL,-0.04151813797441806,-0.13635306355441423,0.01310219713767391,True,True
69,2018-09-20,ORCL,-0.04151813797441806,-0.13635306355441423,0.020361990950226394,True,True
70,2018-09-19,ORCL,-0.04151813797441806,-0.13635306355441423,0.008086253369272267,True,True
71,2018-09-18,ORCL,-0.04151813797441806,-0.13635306355441423,-0.0031004547333609578,True,True
72,2018-09-17,ORCL,-0.04151813797441806,-0.13635306355441423,-0.0014447884416924905,True,True
73,2018-09-14,ORCL,-0.04151813797441806,-0.13635306355441423,0.006021594684385567,True,True
74,2018-09-13,ORCL,-0.049260042283298056,-0.13635306355441423,-0.007624150010303032,True,True
75,2018-09-12,ORCL,-0.049260042283298056,-0.13635306355441423,0.008520365752286096,True,True
76,2018-09-11,ORCL,-0.049260042283298056,-0.13635306355441423,0.0012484394506866447,True,True
77,2018-09-10,ORCL,-0.049260042283298056,-0.13635306355441423,0.02190091431001484,True,True
78,2018-09-07,ORCL,-0.049260042283298056,-0.13635306355441423,0.0021308331557639004,True,True
79,2018-09-06,ORCL,-0.049260042283298056,-0.13635306355441423,-0.006772486772486763,True,True
80,2018-09-05,ORCL,-0.049260042283298056,-0.13635306355441423,-0.011299435028248594,True,True
81,2018-09-04,ORCL,-0.049260042283298056,-0.13635306355441423,0.0,True,True
82,2018-08-31,ORCL,-0.049260042283298056,-0.13635306355441423,0.004202563563773909,True,True
83,2018-08-30,ORCL,-0.049260042283298056,-0.13635306355441423,-0.010397171969224406,True,True
84,2018-08-29,ORCL,-0.049260042283298056,-0.13635306355441423,0.005015673981191293,True,True
85,2018-08-28,ORCL,-0.049260042283298056,-0.13635306355441423,-0.0138087386644683,True,True
86,2018-08-27,ORCL,-0.049260042283298056,-0.13635306355441423,0.0014447884416923795,True,True
87,2018-08-24,ORCL,-0.049260042283298056,-0.13635306355441423,0.006021594684385567,True,True
88,2018-08-23,ORCL,-0.049260042283298056,-0.13635306355441423,0.0033333333333331883,True,True
89,2018-08-22,ORCL,-0.049260042283298056,-0.13635306355441423,0.007979840403191885,True,True
90,2018-08-21,ORCL,-0.049260042283298056,-0.13635306355441423,-0.00020995171110660404,True,True
91,2018-08-20,ORCL,-0.049260042283298056,-0.13635306355441423,0.0012612991381122374,True,True
92,2018-08-17,ORCL,-0.049260042283298056,-0.13635306355441423,0.005495666878038374,True,True
93,2018-08-16,ORCL,-0.049260042283298056,-0.13635306355441423,0.0053123671908201775,True,True
94,2018-08-15,ORCL,-0.049260042283298056,-0.13635306355441423,-0.008010118043844772,True,True
95,2018-08-14,ORCL,-0.049260042283298056,-0.13635306355441423,0.004446326487402175,True,True
96,2018-08-13,ORCL,-0.049260042283298056,-0.13635306355441423,-0.006311803071744282,True,True
97,2018-08-10,ORCL,-0.049260042283298056,-0.13635306355441423,-0.004607329842931884,True,True
98,2018-08-09,ORCL,-0.049260042283298056,-0.13635306355441423,0.0031512605042016695,True,True
99,2018-08-08,ORCL,-0.049260042283298056,-0.13635306355441423,-0.0018871880897461946,True,True
100,2018-08-07,ORCL,-0.049260042283298056,-0.13635306355441423,-0.0037601838312095737,True,True
101,2018-08-06,ORCL,-0.049260042283298056,-0.13635306355441423,0.003984899328858926,True,True
102,2018-08-03,ORCL,-0.049260042283298056,-0.13635306355441423,0.011884550084889645,True,True
103,2018-08-02,ORCL,-0.049260042283298056,-0.13635306355441423,0.011592958351223759,True,True
104,2018-08-01,ORCL,-0.049260042283298056,-0.13635306355441423,-0.006823027718550145,True,True
105,2018-07-31,ORCL,-0.049260042283298056,-0.13635306355441423,-0.0010649627263046302,True,True
106,2018-07-30,ORCL,-0.049260042283298056,-0.13635306355441423,-0.018603678929765888,True,True
107,2018-07-27,ORCL,-0.049260042283298056,-0.13635306355441423,-0.004784688995215225,True,True
108,2018-07-26,ORCL,-0.049260042283298056,-0.13635306355441423,-0.001661474558670828,True,True
109,2018-07-25,ORCL,-0.049260042283298056,-0.13635306355441423,0.005849174848548078,True,True
110,2018-07-24,ORCL,-0.049260042283298056,-0.13635306355441423,0.0,True,True
111,2018-07-23,ORCL,-0.049260042283298056,-0.13635306355441423,0.0029331657238633735,True,True
112,2018-07-20,ORCL,-0.049260042283298056,-0.13635306355441423,0.0016789087093389554,True,True
113,2018-07-19,ORCL,-0.049260042283298056,-0.13635306355441423,-0.004179728317659448,True,True
114,2018-07-18,ORCL,-0.049260042283298056,-0.13635306355441423,-0.00519750519750517,True,True
115,2018-07-17,ORCL,-0.049260042283298056,-0.13635306355441423,0.009020348227396724,True,True
116,2018-07-16,ORCL,-0.049260042283298056,-0.13635306355441423,0.00041972717733473885,True,True
117,2018-07-13,ORCL,-0.049260042283298056,-0.13635306355441423,0.009961848240779947,True,True
118,2018-07-12,ORCL,-0.049260042283298056,-0.13635306355441423,0.010711225364181676,True,True
119,2018-07-11,ORCL,-0.049260042283298056,-0.13635306355441423,0.013900955690703709,True,True
120,2018-07-10,ORCL,-0.049260042283298056,-0.13635306355441423,0.005459707359685595,True,True
121,2018-07-09,ORCL,-0.049260042283298056,-0.13635306355441423,0.015975149767029073,True,True
122,2018-07-06,ORCL,-0.049260042283298056,-0.13635306355441423,0.013036637446617094,True,True
123,2018-07-05,ORCL,-0.049260042283298056,-0.13635306355441423,0.015289821999087128,True,True
124,2018-07-03,ORCL,-0.049260042283298056,-0.13635306355441423,-0.004995458673932807,True,True
125,2018-07-02,ORCL,-0.049260042283298056,-0.13635306355441423,0.020152883947185396,True,True
126,2018-06-29,ORCL,-0.049260042283298056,-0.13635306355441423,0.004888268156424624,True,True
127,2018-06-28,ORCL,-0.049260042283298056,-0.13635306355441423,0.009161381254404466,True,True
128,2018-06-27,ORCL,-0.049260042283298056,-0.13635306355441423,-0.021604228912893486,True,True
129,2018-06-26,ORCL,-0.049260042283298056,-0.13635306355441423,0.0027656141968195325,True,True
130,2018-06-25,ORCL,-0.049260042283298056,-0.13635306355441423,0.0041657023837073925,True,True
131,2018-06-22,ORCL,-0.049260042283298056,-0.13635306355441423,0.02320625147999067,True,True
132,2018-06-21,ORCL,-0.049260042283298056,-0.13635306355441423,0.006434699714013226,True,True
133,2018-06-20,ORCL,-0.04151813797441806,-0.13635306355441423,-0.07454786060873408,False,True
134,2018-06-19,ORCL,-0.04151813797441806,-0.13635306355441423,-0.005265467310223704,True,True
135,2018-06-18,ORCL,-0.04151813797441806,-0.13635306355441423,0.0050716648291069255,True,True
136,2018-06-15,ORCL,-0.04151813797441806,-0.13635306355441423,0.008450077829664338,True,True
137,2018-06-14,ORCL,-0.04088307440719541,-0.13635306355441423,-0.049260042283298056,False,True
