,Day,Ticker,VaR,ES,Actual_Loss,Is VaR good,Is ES good
0,2018-12-31,^GSPC,-0.03236488351007216,-0.08855788889639633,0.008492440882795549,True,True
1,2018-12-28,^GSPC,-0.03236488351007216,-0.08855788889639633,-0.0012415472330372657,True,True
2,2018-12-27,^GSPC,-0.03236488351007216,-0.08855788889639633,0.008562629168861635,True,True
3,2018-12-26,^GSPC,-0.03236488351007216,-0.08855788889639633,0.049593807154098,True,True
4,2018-12-24,^GSPC,-0.03236488351007216,-0.08325144646182304,-0.02711224768478282,True,True
5,2018-12-21,^GSPC,-0.03236488351007216,-0.08167408013012778,-0.020588306814405377,True,True
6,2018-12-20,^GSPC,-0.03236488351007216,-0.07945338583655884,-0.015772090500047797,True,True
7,2018-12-19,^GSPC,-0.03236488351007216,-0.07851669521217762,-0.015395733182517968,True,True
8,2018-12-18,^GSPC,-0.03236488351007216,-0.07511440299721842,8.641209140813899e-05,True,True
9,2018-12-17,^GSPC,-0.03236488351007216,-0.07289626744677909,-0.020773476413007863,True,True
10,2018-12-14,^GSPC,-0.03236488351007216,-0.07289626744677909,-0.019086676677205427,True,True
11,2018-12-13,^GSPC,-0.03236488351007216,-0.07289626744677909,-0.00019991927787654795,True,True
12,2018-12-12,^GSPC,-0.03236488351007216,-0.07289626744677909,0.005419488922094429,True,True
13,2018-12-11,^GSPC,-0.03236488351007216,-0.07289626744677909,-0.00035636837875119287,True,True
14,2018-12-10,^GSPC,-0.03236488351007216,-0.07289626744677909,0.001762194844060927,True,True
15,2018-12-07,^GSPC,-0.03236488351007216,-0.07289626744677909,-0.02332016543333515,True,True
16,2018-12-06,^GSPC,-0.03236488351007216,-0.07289626744677909,-0.0015221883958135285,True,True
17,2018-12-04,^GSPC,-0.030864490329077787,-0.07289626744677909,-0.03236488351007216,False,True
18,2018-12-03,^GSPC,-0.030864490329077787,-0.07289626744677909,0.010941355061463431,True,True
19,2018-11-30,^GSPC,-0.030864490329077787,-0.07289626744677909,0.008170794068229847,True,True
20,2018-11-29,^GSPC,-0.030864490329077787,-0.07289626744677909,-0.0021831116812874862,True,True
21,2018-11-28,^GSPC,-0.030864490329077787,-0.07289626744677909,0.02297393528374414,True,True
22,2018-11-27,^GSPC,-0.030864490329077787,-0.07289626744677909,0.003261703042884756,True,True
23,2018-11-26,^GSPC,-0.030864490329077787,-0.07289626744677909,0.015532409517731827,True,True
24,2018-11-23,^GSPC,-0.030864490329077787,-0.07285804370462388,-0.006554890129173208,True,True
25,2018-11-21,^GSPC,-0.030864490329077787,-0.07285804370462388,0.00304327583661701,True,True
26,2018-11-20,^GSPC,-0.030864490329077787,-0.07285804370462388,-0.018151208036480848,True,True
27,2018-11-19,^GSPC,-0.030864490329077787,-0.07285804370462388,-0.016643094431470606,True,True
28,2018-11-16,^GSPC,-0.030864490329077787,-0.07285804370462388,0.0022232803457622463,True,True
29,2018-11-15,^GSPC,-0.030864490329077787,-0.07285804370462388,0.010593800664796094,True,True
30,2018-11-14,^GSPC,-0.030864490329077787,-0.07285804370462388,-0.007567464311691308,True,True
31,2018-11-13,^GSPC,-0.030864490329077787,-0.07285804370462388,-0.001481905348797996,True,True
32,2018-11-12,^GSPC,-0.030864490329077787,-0.07285804370462388,-0.019701475363267495,True,True
33,2018-11-09,^GSPC,-0.030864490329077787,-0.07285804370462388,-0.009198989607493102,True,True
34,2018-11-08,^GSPC,-0.030864490329077787,-0.07285804370462388,-0.0025089822274502183,True,True
35,2018-11-07,^GSPC,-0.030864490329077787,-0.07285804370462388,0.02120887695294771,True,True
36,2018-11-06,^GSPC,-0.030864490329077787,-0.07285804370462388,0.006259335137365651,True,True
37,2018-11-05,^GSPC,-0.030864490329077787,-0.07285804370462388,0.005600317290107348,True,True
38,2018-11-02,^GSPC,-0.030864490329077787,-0.07285804370462388,-0.006316665267828814,True,True
39,2018-11-01,^GSPC,-0.030864490329077787,-0.07285804370462388,0.0105577968389301,True,True
40,2018-10-31,^GSPC,-0.030864490329077787,-0.07285804370462388,0.010851291456518197,True,True
41,2018-10-30,^GSPC,-0.030864490329077787,-0.07285804370462388,0.015666824420255576,True,True
42,2018-10-29,^GSPC,-0.030864490329077787,-0.07285804370462388,-0.006559621467715271,True,True
43,2018-10-26,^GSPC,-0.030864490329077787,-0.07285804370462388,-0.01732721755489608,True,True
44,2018-10-25,^GSPC,-0.030864490329077787,-0.07285804370462388,0.018625051767629408,True,True
45,2018-10-24,^GSPC,-0.02516289137256489,-0.07285804370462388,-0.030864490329077787,False,True
46,2018-10-23,^GSPC,-0.02516289137256489,-0.07285804370462388,-0.00551185102399232,True,True
47,2018-10-22,^GSPC,-0.02516289137256489,-0.07285804370462388,-0.0042994746692295305,True,True
48,2018-10-19,^GSPC,-0.02516289137256489,-0.07285804370462388,-0.00036116990154511086,True,True
49,2018-10-18,^GSPC,-0.02516289137256489,-0.07285804370462388,-0.014391946490294405,True,True
50,2018-10-17,^GSPC,-0.02516289137256489,-0.07285804370462388,-0.0002526762327753618,True,True
51,2018-10-16,^GSPC,-0.02516289137256489,-0.07285804370462388,0.021495643069809,True,True
52,2018-10-15,^GSPC,-0.02516289137256489,-0.07285804370462388,-0.005905035180855278,True,True
53,2018-10-12,^GSPC,-0.02516289137256489,-0.07285804370462388,0.014206284338267983,True,True
54,2018-10-11,^GSPC,-0.02516289137256489,-0.07183021948821186,-0.020573073719881707,True,True
55,2018-10-10,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.032864175757028824,False,True
56,2018-10-09,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0014179577940874877,True,True
57,2018-10-08,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.00039506925841348295,True,True
58,2018-10-05,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.005527965508803745,True,True
59,2018-10-04,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.008169515742554312,True,True
60,2018-10-03,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0007114930065028613,True,True
61,2018-10-02,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.00039663679353352244,True,True
62,2018-10-01,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0036410682297065566,True,True
63,2018-09-28,^GSPC,-0.02233733580221664,-0.07183021948821186,-6.863417982172493e-06,True,True
64,2018-09-27,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0027632769780832067,True,True
65,2018-09-26,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.00328924803468289,True,True
66,2018-09-25,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0013050760951849316,True,True
67,2018-09-24,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0035157543341060027,True,True
68,2018-09-21,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.00036850635502849727,True,True
69,2018-09-20,^GSPC,-0.02233733580221664,-0.07183021948821186,0.007840574975498171,True,True
70,2018-09-19,^GSPC,-0.02233733580221664,-0.07183021948821186,0.00125330973621951,True,True
71,2018-09-18,^GSPC,-0.02233733580221664,-0.07183021948821186,0.005369011354195541,True,True
72,2018-09-17,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.005569745746958565,True,True
73,2018-09-14,^GSPC,-0.02233733580221664,-0.07183021948821186,0.00027546501938591206,True,True
74,2018-09-13,^GSPC,-0.02233733580221664,-0.07183021948821186,0.005282250806529776,True,True
75,2018-09-12,^GSPC,-0.02233733580221664,-0.07183021948821186,0.00035666178420923345,True,True
76,2018-09-11,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0037398379635260603,True,True
77,2018-09-10,^GSPC,-0.02233733580221664,-0.07183021948821186,0.001897843770893859,True,True
78,2018-09-07,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0022133041469051262,True,True
79,2018-09-06,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0036522883057535926,True,True
80,2018-09-05,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.002803170482476691,True,True
81,2018-09-04,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.001654305329620409,True,True
82,2018-08-31,^GSPC,-0.02233733580221664,-0.07183021948821186,0.00013443037712890238,True,True
83,2018-08-30,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.004430275493816138,True,True
84,2018-08-29,^GSPC,-0.02233733580221664,-0.07183021948821186,0.005701427427593275,True,True
85,2018-08-28,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0002692682118519141,True,True
86,2018-08-27,^GSPC,-0.02233733580221664,-0.07183021948821186,0.007670392285776817,True,True
87,2018-08-24,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0061988533346399866,True,True
88,2018-08-23,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.001691231454109654,True,True
89,2018-08-22,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0003981892866123937,True,True
90,2018-08-21,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0020685672284348477,True,True
91,2018-08-20,^GSPC,-0.02233733580221664,-0.07183021948821186,0.002427959426412052,True,True
92,2018-08-17,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0033231362802699227,True,True
93,2018-08-16,^GSPC,-0.02233733580221664,-0.07183021948821186,0.007919471183698512,True,True
94,2018-08-15,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.00760221974957398,True,True
95,2018-08-14,^GSPC,-0.02233733580221664,-0.07183021948821186,0.00638924424064391,True,True
96,2018-08-13,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.004005957759204981,True,True
97,2018-08-10,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0071138709971333425,True,True
98,2018-08-09,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.001441718864821362,True,True
99,2018-08-08,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.00026237996116773576,True,True
100,2018-08-07,^GSPC,-0.02233733580221664,-0.07183021948821186,0.002824165029469361,True,True
101,2018-08-06,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0035382963367192044,True,True
102,2018-08-03,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0046441380578801095,True,True
103,2018-08-02,^GSPC,-0.02233733580221664,-0.07183021948821186,0.004926493587738445,True,True
104,2018-08-01,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0010403758135703045,True,True
105,2018-07-31,^GSPC,-0.02233733580221664,-0.07183021948821186,0.00488474987511589,True,True
106,2018-07-30,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.005754180827438504,True,True
107,2018-07-27,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.006562253298748155,True,True
108,2018-07-26,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.003032251490652005,True,True
109,2018-07-25,^GSPC,-0.02233733580221664,-0.07183021948821186,0.009101545880016992,True,True
110,2018-07-24,^GSPC,-0.02233733580221664,-0.07183021948821186,0.004780938945058377,True,True
111,2018-07-23,^GSPC,-0.02233733580221664,-0.07183021948821186,0.00183808439484201,True,True
112,2018-07-20,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0009484790461010695,True,True
113,2018-07-19,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.003952948196134454,True,True
114,2018-07-18,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0021604883344306103,True,True
115,2018-07-17,^GSPC,-0.02233733580221664,-0.07183021948821186,0.00397365665748306,True,True
116,2018-07-16,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.001028090429120665,True,True
117,2018-07-13,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0010792305300737493,True,True
118,2018-07-12,^GSPC,-0.02233733580221664,-0.07183021948821186,0.008749035695488905,True,True
119,2018-07-11,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.007094178621538827,True,True
120,2018-07-10,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0034732074550045677,True,True
121,2018-07-09,^GSPC,-0.02233733580221664,-0.07183021948821186,0.008823039183714743,True,True
122,2018-07-06,^GSPC,-0.02233733580221664,-0.07183021948821186,0.008481296202235589,True,True
123,2018-07-05,^GSPC,-0.02233733580221664,-0.07183021948821186,0.00862075320099387,True,True
124,2018-07-03,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.00494735413740377,True,True
125,2018-07-02,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0030680150237090142,True,True
126,2018-06-29,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0007583817752760957,True,True
127,2018-06-28,^GSPC,-0.02233733580221664,-0.07183021948821186,0.006178624478169192,True,True
128,2018-06-27,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.008604290761129008,True,True
129,2018-06-26,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0022045806696182613,True,True
130,2018-06-25,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.013724735741665661,True,True
131,2018-06-22,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0018619806819504259,True,True
132,2018-06-21,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.006345489498865264,True,True
133,2018-06-20,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0017121614137458607,True,True
134,2018-06-19,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.004023433979269853,True,True
135,2018-06-18,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0021261593144484836,True,True
136,2018-06-15,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0010170746345898873,True,True
137,2018-06-14,^GSPC,-0.02233733580221664,-0.07183021948821186,0.002471510972283708,True,True
138,2018-06-13,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.004026050917702695,True,True
139,2018-06-12,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0017433501078361058,True,True
140,2018-06-11,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0010687182218256375,True,True
141,2018-06-08,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0031259362467830343,True,True
142,2018-06-07,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0007141955380813858,True,True
143,2018-06-06,^GSPC,-0.02233733580221664,-0.07183021948821186,0.00856737485448189,True,True
144,2018-06-05,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0007026178887243884,True,True
145,2018-06-04,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0044795986279628774,True,True
146,2018-06-01,^GSPC,-0.02233733580221664,-0.07183021948821186,0.01084919435028664,True,True
147,2018-05-31,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.006879563584568427,True,True
148,2018-05-30,^GSPC,-0.02233733580221664,-0.07183021948821186,0.01269582803565994,True,True
149,2018-05-29,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.011564198388288038,True,True
150,2018-05-25,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.002357245505469785,True,True
151,2018-05-24,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.002023202806873625,True,True
152,2018-05-23,^GSPC,-0.02233733580221664,-0.07183021948821186,0.003248373977771557,True,True
153,2018-05-22,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.0031357367883761977,True,True
154,2018-05-21,^GSPC,-0.02233733580221664,-0.07183021948821186,0.007386738519040259,True,True
155,2018-05-18,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.002632227136203147,True,True
156,2018-05-17,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.000855843612027285,True,True
157,2018-05-16,^GSPC,-0.02233733580221664,-0.07183021948821186,0.004060558004020054,True,True
158,2018-05-15,^GSPC,-0.02233733580221664,-0.07183021948821186,-0.006842165025108815,True,True
159,2018-05-14,^GSPC,-0.02233733580221664,-0.07183021948821186,0.0008835217690965624,True,True
