,Day,Ticker,VaR,ES,Actual_Loss,Is VaR good,Is ES good
0,2018-12-31,MSFT,-0.04592947322594687,-0.08679417360447796,0.011848579174615903,True,True
1,2018-12-28,MSFT,-0.04592947322594687,-0.08550024049455383,-0.007870093644152143,True,True
2,2018-12-27,MSFT,-0.04592947322594687,-0.08550024049455383,0.006214915797914999,True,True
3,2018-12-26,MSFT,-0.04592947322594687,-0.08527321719613802,0.06832298136645965,True,True
4,2018-12-24,MSFT,-0.04592947322594687,-0.07770340391189713,-0.041765007696254575,True,True
5,2018-12-21,MSFT,-0.04592947322594687,-0.07770340391189713,-0.03237017178035939,True,True
6,2018-12-20,MSFT,-0.04592947322594687,-0.07770340391189713,-0.0209973753280841,True,True
7,2018-12-19,MSFT,-0.04592947322594687,-0.07770340391189713,-0.002714493456131839,True,True
8,2018-12-18,MSFT,-0.04592947322594687,-0.07725659848408527,0.010580973841481489,True,True
9,2018-12-17,MSFT,-0.04592947322594687,-0.07674118584590287,-0.029660614126818197,True,True
10,2018-12-14,MSFT,-0.04592947322594687,-0.07674118584590287,-0.03122121937741762,True,True
11,2018-12-13,MSFT,-0.04592947322594687,-0.07674118584590287,0.0033265570134910494,True,True
12,2018-12-12,MSFT,-0.04592947322594687,-0.07674118584590287,0.004548408057180042,True,True
13,2018-12-11,MSFT,-0.04592947322594687,-0.07674118584590287,0.00927487352445211,True,True
14,2018-12-10,MSFT,-0.04592947322594687,-0.07674118584590287,0.026444850466391,True,True
15,2018-12-07,MSFT,-0.04592947322594687,-0.07674118584590287,-0.03997415066469723,True,True
16,2018-12-06,MSFT,-0.04592947322594687,-0.07674118584590287,0.00613041055173702,True,True
17,2018-12-04,MSFT,-0.04592947322594687,-0.07674118584590287,-0.03183453237410072,True,True
18,2018-12-03,MSFT,-0.04592947322594687,-0.07674118584590287,0.010817198436505748,True,True
19,2018-11-30,MSFT,-0.04592947322594687,-0.07674118584590287,0.006311745334796948,True,True
20,2018-11-29,MSFT,-0.04592947322594687,-0.07674118584590287,-0.00834542815674888,True,True
21,2018-11-28,MSFT,-0.04592947322594687,-0.07674118584590287,0.03716248000752653,True,True
22,2018-11-27,MSFT,-0.04592947322594687,-0.07674118584590287,0.006248224936097779,True,True
23,2018-11-26,MSFT,-0.04592947322594687,-0.07674118584590287,0.03305623471882635,True,True
24,2018-11-23,MSFT,-0.04592947322594687,-0.07556154482815026,-0.0003910450679441846,True,True
25,2018-11-21,MSFT,-0.04592947322594687,-0.07402559656733587,0.013776015857284385,True,True
26,2018-11-20,MSFT,-0.04592947322594687,-0.07402559656733587,-0.027844686385971706,True,True
27,2018-11-19,MSFT,-0.04592947322594687,-0.07402559656733587,-0.033882528157870295,True,True
28,2018-11-16,MSFT,-0.04592947322594687,-0.07402559656733587,0.00939584703561036,True,True
29,2018-11-15,MSFT,-0.04592947322594687,-0.07402559656733587,0.021989629345112505,True,True
30,2018-11-14,MSFT,-0.04592947322594687,-0.07402559656733587,-0.014199166982203693,True,True
31,2018-11-13,MSFT,-0.04592947322594687,-0.07402559656733587,0.0006630671592309234,True,True
32,2018-11-12,MSFT,-0.04592947322594687,-0.07402559656733587,-0.02457728910653245,True,True
33,2018-11-09,MSFT,-0.04592947322594687,-0.07402559656733587,-0.019566989763565523,True,True
34,2018-11-08,MSFT,-0.04592947322594687,-0.07402559656733587,-0.0018084817795460673,True,True
35,2018-11-07,MSFT,-0.04592947322594687,-0.07402559656733587,0.03928202236631906,True,True
36,2018-11-06,MSFT,-0.04592947322594687,-0.07402559656733587,0.001977401129943379,True,True
37,2018-11-05,MSFT,-0.04592947322594687,-0.07402559656733587,0.012682368646896203,True,True
38,2018-11-02,MSFT,-0.04592947322594687,-0.07402559656733587,0.002293797190098479,True,True
39,2018-11-01,MSFT,-0.04592947322594687,-0.07402559656733587,-0.00834044166429726,True,True
40,2018-10-31,MSFT,-0.04592947322594687,-0.07402559656733587,0.02966721967405106,True,True
41,2018-10-30,MSFT,-0.04592947322594687,-0.0736104354339365,-0.0010723337882627693,True,True
42,2018-10-29,MSFT,-0.04592947322594687,-0.0736104354339365,-0.02915010410751462,True,True
43,2018-10-26,MSFT,-0.04592947322594687,-0.0736104354339365,-0.012338754907459393,True,True
44,2018-10-25,MSFT,-0.04592947322594687,-0.0736104354339365,0.05847432472543801,True,True
45,2018-10-24,MSFT,-0.04111731843575428,-0.0736104354339365,-0.0534744334144972,False,True
46,2018-10-23,MSFT,-0.04111731843575428,-0.0736104354339365,-0.013944039154123233,True,True
47,2018-10-22,MSFT,-0.04111731843575428,-0.0736104354339365,0.008850381963853238,True,True
48,2018-10-19,MSFT,-0.04111731843575428,-0.0736104354339365,0.0014928158238476374,True,True
49,2018-10-18,MSFT,-0.04111731843575428,-0.0736104354339365,-0.0199341623994147,True,True
50,2018-10-17,MSFT,-0.04111731843575428,-0.0736104354339365,-0.0026447788417692797,True,True
51,2018-10-16,MSFT,-0.04111731843575428,-0.0736104354339365,0.0316116285633643,True,True
52,2018-10-15,MSFT,-0.04111731843575428,-0.0711904177179468,-0.017924789799501073,True,True
53,2018-10-12,MSFT,-0.04111731843575428,-0.0711904177179468,0.03450583062511958,True,True
54,2018-10-11,MSFT,-0.04111731843575428,-0.06785684207332739,-0.0023839038809955193,True,True
55,2018-10-10,MSFT,-0.037726664232688445,-0.06508701173908941,-0.05428803318604014,False,True
56,2018-10-09,MSFT,-0.037726664232688445,-0.06508701173908941,0.012694063926940613,True,True
57,2018-10-08,MSFT,-0.037726664232688445,-0.06508701173908941,-0.011375947995666325,True,True
58,2018-10-05,MSFT,-0.037726664232688445,-0.06508701173908941,-0.005834305717619559,True,True
59,2018-10-04,MSFT,-0.037726664232688445,-0.06508701173908941,-0.020743605519908614,True,True
60,2018-10-03,MSFT,-0.037726664232688445,-0.06508701173908941,0.00017582417582406862,True,True
61,2018-10-02,MSFT,-0.037726664232688445,-0.06508701173908941,-0.0039404553415061105,True,True
62,2018-10-01,MSFT,-0.037726664232688445,-0.06508701173908941,0.010798371393166972,True,True
63,2018-09-28,MSFT,-0.037726664232688445,-0.06508701173908941,-0.00035391966023701205,True,True
64,2018-09-27,MSFT,-0.037726664232688445,-0.06508701173908941,0.0038191668887110897,True,True
65,2018-09-26,MSFT,-0.037726664232688445,-0.06508701173908941,-0.004068996019460314,True,True
66,2018-09-25,MSFT,-0.037726664232688445,-0.06508701173908941,-0.0019422618522114687,True,True
67,2018-09-24,MSFT,-0.037726664232688445,-0.06508701173908941,0.0035439000620181016,True,True
68,2018-09-21,MSFT,-0.037726664232688445,-0.06508701173908941,0.006061146269721096,True,True
69,2018-09-20,MSFT,-0.037726664232688445,-0.06508701173908941,0.016766358528185643,True,True
70,2018-09-19,MSFT,-0.037726664232688445,-0.06508701173908941,-0.013323795046051967,True,True
71,2018-09-18,MSFT,-0.037726664232688445,-0.06508701173908941,0.009569377990430672,True,True
72,2018-09-17,MSFT,-0.037726664232688445,-0.06508701173908941,-0.010893829806232658,True,True
73,2018-09-14,MSFT,-0.037726664232688445,-0.06508701173908941,0.004124450820407022,True,True
74,2018-09-13,MSFT,-0.037726664232688445,-0.06508701173908941,0.010693248753964824,True,True
75,2018-09-12,MSFT,-0.037726664232688445,-0.06508701173908941,0.004277393520203843,True,True
76,2018-09-11,MSFT,-0.037726664232688445,-0.06508701173908941,0.016936603424340557,True,True
77,2018-09-10,MSFT,-0.037726664232688445,-0.06508701173908941,0.010852278042847718,True,True
78,2018-09-07,MSFT,-0.037726664232688445,-0.06508701173908941,-0.004841262452285555,True,True
79,2018-09-06,MSFT,-0.037726664232688445,-0.06508701173908941,0.0022394326770551753,True,True
80,2018-09-05,MSFT,-0.037726664232688445,-0.06508701173908941,-0.028817399184413173,True,True
81,2018-09-04,MSFT,-0.037726664232688445,-0.06508701173908941,-0.005497476568132709,True,True
82,2018-08-31,MSFT,-0.037726664232688445,-0.06508701173908941,0.0033456912921601134,True,True
83,2018-08-30,MSFT,-0.037726664232688445,-0.06508701173908941,-0.0005422503389065358,True,True
84,2018-08-29,MSFT,-0.037726664232688445,-0.06508701173908941,0.015883217040029374,True,True
85,2018-08-28,MSFT,-0.037726664232688445,-0.06508701173908941,0.006096434509514026,True,True
86,2018-08-27,MSFT,-0.037726664232688445,-0.06508701173908941,0.011019798281658666,True,True
87,2018-08-24,MSFT,-0.037726664232688445,-0.06508701173908941,0.007811764705882407,True,True
88,2018-08-23,MSFT,-0.037726664232688445,-0.06508701173908941,0.004728132387706863,True,True
89,2018-08-22,MSFT,-0.037726664232688445,-0.06508701173908941,0.010125131340147142,True,True
90,2018-08-21,MSFT,-0.037726664232688445,-0.06508701173908941,-0.008335701430330578,True,True
91,2018-08-20,MSFT,-0.037726664232688445,-0.06508701173908941,-0.006586995389103234,True,True
92,2018-08-17,MSFT,-0.037726664232688445,-0.06508701173908941,-0.0005642810119439456,True,True
93,2018-08-16,MSFT,-0.037726664232688445,-0.06508701173908941,-0.00018805829807233554,True,True
94,2018-08-15,MSFT,-0.037726664232688445,-0.06508701173908941,-0.013542343010852553,True,True
95,2018-08-14,MSFT,-0.037726664232688445,-0.06508701173908941,0.012490608564988737,True,True
96,2018-08-13,MSFT,-0.037726664232688445,-0.06508701173908941,-0.007272049226179411,True,True
97,2018-08-10,MSFT,-0.037726664232688445,-0.06508701173908941,-0.006115641215715284,True,True
98,2018-08-09,MSFT,-0.037726664232688445,-0.06508701173908941,0.001670688695006639,True,True
99,2018-08-08,MSFT,-0.037726664232688445,-0.06508701173908941,0.005600149337315674,True,True
100,2018-08-07,MSFT,-0.037726664232688445,-0.06508701173908941,0.006954887218045158,True,True
101,2018-08-06,MSFT,-0.037726664232688445,-0.06508701173908941,0.0008465807543975856,True,True
102,2018-08-03,MSFT,-0.037726664232688445,-0.06508701173908941,0.004345772319319874,True,True
103,2018-08-02,MSFT,-0.037726664232688445,-0.06508701173908941,0.012143813348632682,True,True
104,2018-08-01,MSFT,-0.037726664232688445,-0.06508701173908941,0.0019160758766048058,True,True
105,2018-07-31,MSFT,-0.037726664232688445,-0.06508701173908941,0.006654450766708342,True,True
106,2018-07-30,MSFT,-0.037726664232688445,-0.06508701173908941,-0.0214231785579464,True,True
107,2018-07-27,MSFT,-0.037726664232688445,-0.06508701173908941,-0.01770649856308526,True,True
