,Day,Ticker,VaR,ES,Actual_Loss,Is VaR good,Is ES good
0,2018-12-31,SAN.MC,-0.03247415511566443,-0.11727891228583773,0.007102569458951269,True,True
1,2018-12-28,SAN.MC,-0.03247415511566443,-0.11727891228583773,0.0214718199034436,True,True
2,2018-12-27,SAN.MC,-0.03247415511566443,-0.11727891228583773,-0.0075707441035550715,True,True
3,2018-12-24,SAN.MC,-0.03247415511566443,-0.11727891228583773,-0.00993290701331373,True,True
4,2018-12-21,SAN.MC,-0.03247415511566443,-0.11727891228583773,-0.011937747624103379,True,True
5,2018-12-20,SAN.MC,-0.03247415511566443,-0.11727891228583773,-0.01570106797848747,True,True
6,2018-12-19,SAN.MC,-0.03247415511566443,-0.11727891228583773,0.0129088890610074,True,True
7,2018-12-18,SAN.MC,-0.03247415511566443,-0.11727891228583773,-0.009183464647498196,True,True
8,2018-12-17,SAN.MC,-0.03247415511566443,-0.11727891228583773,-0.008018676410881054,True,True
9,2018-12-14,SAN.MC,-0.03247415511566443,-0.11727891228583773,-0.002834008097166052,True,True
10,2018-12-13,SAN.MC,-0.03247415511566443,-0.11727891228583773,0.015103256960854683,True,True
11,2018-12-12,SAN.MC,-0.03247415511566443,-0.11727891228583773,0.03388570214574038,True,True
12,2018-12-11,SAN.MC,-0.03247415511566443,-0.11727891228583773,0.001569274144213706,True,True
13,2018-12-10,SAN.MC,-0.03247415511566443,-0.11727891228583773,-0.026640086988039102,True,True
14,2018-12-07,SAN.MC,-0.03247415511566443,-0.11727891228583773,-0.00025882596542081693,True,True
15,2018-12-06,SAN.MC,-0.029891243911660537,-0.11727891228583773,-0.03842707814833246,False,True
16,2018-12-05,SAN.MC,-0.029891243911660537,-0.11727891228583773,-0.00682222661657117,True,True
17,2018-12-04,SAN.MC,-0.029891243911660537,-0.11727891228583773,-0.02447493429143255,True,True
18,2018-12-03,SAN.MC,-0.029891243911660537,-0.11727891228583773,0.020799488012602785,True,True
19,2018-11-30,SAN.MC,-0.029891243911660537,-0.11727891228583773,-0.006772119404444776,True,True
20,2018-11-29,SAN.MC,-0.029891243911660537,-0.11727891228583773,-0.0026091197268958144,True,True
21,2018-11-28,SAN.MC,-0.029891243911660537,-0.11727891228583773,0.006207522634148699,True,True
22,2018-11-27,SAN.MC,-0.029891243911660537,-0.11727891228583773,-0.0016656460502141313,True,True
23,2018-11-26,SAN.MC,-0.029891243911660537,-0.11727891228583773,0.028855846774193505,True,True
24,2018-11-23,SAN.MC,-0.029891243911660537,-0.11727891228583773,0.0005042864346949116,True,True
25,2018-11-22,SAN.MC,-0.029891243911660537,-0.11727891228583773,-0.016271455501537857,True,True
26,2018-11-21,SAN.MC,-0.029891243911660537,-0.11727891228583773,0.017900876107758812,True,True
27,2018-11-20,SAN.MC,-0.029891243911660537,-0.11727891228583773,-0.02926398862772961,True,True
28,2018-11-19,SAN.MC,-0.029891243911660537,-0.11727891228583773,-0.004027730312942346,True,True
29,2018-11-16,SAN.MC,-0.029891243911660537,-0.11727891228583773,-0.0027265202784947373,True,True
30,2018-11-15,SAN.MC,-0.029891243911660537,-0.11727891228583773,-0.011098004285129637,True,True
31,2018-11-14,SAN.MC,-0.029891243911660537,-0.11727891228583773,-0.002545323568255542,True,True
32,2018-11-13,SAN.MC,-0.029891243911660537,-0.11727891228583773,0.022264225047866848,True,True
